met_id,feature,mz,rt_min,accepted_compound_id,accepted_description,adducts,formula,lipid_direction,lipid_average_post_log2FC,lipid_average_post_fdr,ensembl_gene_id,symbol,RNA_direction,RNA_average_post_log2FC,RNA_average_post_fdr,n_conditions,spearman_rho,p_value_unadjusted,fdr_BH_key_feature_space,absolute_spearman_rho,direction_relationship,leave_one_out_min_rho,leave_one_out_max_rho,leave_one_out_min_absolute_rho,leave_one_out_sign_consistent
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000096960,A230028O05Rik,lower,-1.00136300753944,0.000932331729966911,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000094707,A830019P07Rik,higher,1.15097189260486,0.0000000000000470780419626501,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000079355,Ackr4,higher,1.22439685611286,0.00000270503004000838,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000079343,C1s2,higher,1.96466147946279,0.000000000112122141816154,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000026365,Cfh,higher,1.45608142184609,0.0000000000000000000000000383409210992003,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000046818,Ddit4l,higher,1.05075235334025,0.00000000000000056206490993599,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000046179,E2f8,lower,-1.03793156163405,0.00000000000000000000000000000000000316648824097366,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000118212,ENSMUSG00000118212,higher,1.43109505924071,0.0000182101166573832,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000044788,Fads6,higher,1.65516969592465,0.000000000000000000000000415322845048552,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000031289,Il13ra2,higher,1.96544371455892,0.00000000000165454714638735,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000032925,Itgbl1,higher,2.5122013514782,0.000000000000134832707481455,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000057604,Lmcd1,higher,1.14592589476809,0.00000000000338360041380575,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000034614,Pik3ip1,higher,1.66673710598553,0.00000000000000000000000000000000238498981755608,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000038738,Shank1,higher,1.25413278431233,0.000429536003323085,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000029999,Tgfa,lower,-1.10216537926759,0.00210884350910769,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET634,3.13_785.6508m/z,785.6508237,3.127533333,"","","","",higher,0.648293707958906,0.0208314978166544,ENSMUSG00000076469,Trbv13-2,higher,2.81940309429735,0.00000000000126006646962794,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET671,3.34_747.6154n,748.6226758,3.343016667,"","","M+H, M+Na","",higher,1.06587871099216,0.00000000855766270768285,ENSMUSG00000097651,4930461G14Rik,higher,1.0447627317466,0.0036275147695119,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET696,3.45_812.6795n,813.6854458,3.454466667,SM011,"24:1 SM (d18:1/24:1)
","M+H, M+Na, M+K",C47H93N2O6P,higher,0.760061611968152,0.00000000874206681201011,ENSMUSG00000041797,Abca9,higher,1.42763467494861,0.0000000000133697717579744,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET696,3.45_812.6795n,813.6854458,3.454466667,SM011,"24:1 SM (d18:1/24:1)
","M+H, M+Na, M+K",C47H93N2O6P,higher,0.760061611968152,0.00000000874206681201011,ENSMUSG00000074264,Amy1,higher,1.3580796019161,0.0000000261133563810678,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET696,3.45_812.6795n,813.6854458,3.454466667,SM011,"24:1 SM (d18:1/24:1)
","M+H, M+Na, M+K",C47H93N2O6P,higher,0.760061611968152,0.00000000874206681201011,ENSMUSG00000086203,Gm13985,higher,1.68588170170823,0.0000000508491935576778,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET696,3.45_812.6795n,813.6854458,3.454466667,SM011,"24:1 SM (d18:1/24:1)
","M+H, M+Na, M+K",C47H93N2O6P,higher,0.760061611968152,0.00000000874206681201011,ENSMUSG00000101394,Gm28183,higher,1.22450144710613,0.000260821393695599,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET696,3.45_812.6795n,813.6854458,3.454466667,SM011,"24:1 SM (d18:1/24:1)
","M+H, M+Na, M+K",C47H93N2O6P,higher,0.760061611968152,0.00000000874206681201011,ENSMUSG00000029361,Nos1,higher,2.31859513261043,0.0000000000024335099449357,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000049916,2610318N02Rik,lower,-1.55545451319725,0.00000000000152740632293665,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000041797,Abca9,higher,1.42763467494861,0.0000000000133697717579744,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000074264,Amy1,higher,1.3580796019161,0.0000000261133563810678,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000038527,C1rl,higher,1.37767427024384,0.00000000000000000000000000396742026869346,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000038521,C1s1,higher,2.05204950317966,0.00000000000000156852790657478,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000017724,Etv4,lower,-1.14481944644026,0.00000000000000000000000000000295875826470607,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000101394,Gm28183,higher,1.22450144710613,0.000260821393695599,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000046711,Hmga1,lower,-1.3892801163565,0.000000000000000000000000000000000000142834045794758,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000078249,Hmga1b,lower,-1.41587872992699,0.000000000000000000000000000000000131204110206049,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000037206,Islr,higher,2.16087269306253,0.00000000000000000000000000142400156271827,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000051486,Pcdhb11,higher,1.57709645083349,0.0000000204589664572265,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000056457,Prl2c3,lower,-2.79534479443314,0.00000000000000000000000000000000000018584922292141,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000028036,Ptgfr,higher,1.89033649496775,0.000000000000000139620309704876,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET706,3.47_786.6622n,787.6694549,3.474416667,SM009,22:0 SM (d18:1/22:0),"M+H, M+Na",C45H91N2O6P,higher,2.59059380527634,0.00000000000000808764944790551,ENSMUSG00000079685,Ulbp1,lower,-1.09811238458824,0.000000000000000000000000000000000000000010177042054771,9,-0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,opposite passage direction,-1,-0.976190476190476,0.976190476190476,TRUE
MET733,3.65_802.6756m/z,802.6756067,3.654066667,"","","","",higher,1.16364491093513,0.0000456102320167853,ENSMUSG00000045008,9030612E09Rik,higher,1.71168395087463,0.00000131669346736255,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET747,3.80_815.7015m/z,815.7014828,3.8015,SM010,24:0 SM (d18:1/24:0),M+H,C47H95N2O6P,higher,1.54629722803162,0.000000000611380064885887,ENSMUSG00000041797,Abca9,higher,1.42763467494861,0.0000000000133697717579744,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET747,3.80_815.7015m/z,815.7014828,3.8015,SM010,24:0 SM (d18:1/24:0),M+H,C47H95N2O6P,higher,1.54629722803162,0.000000000611380064885887,ENSMUSG00000074264,Amy1,higher,1.3580796019161,0.0000000261133563810678,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET747,3.80_815.7015m/z,815.7014828,3.8015,SM010,24:0 SM (d18:1/24:0),M+H,C47H95N2O6P,higher,1.54629722803162,0.000000000611380064885887,ENSMUSG00000086203,Gm13985,higher,1.68588170170823,0.0000000508491935576778,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET747,3.80_815.7015m/z,815.7014828,3.8015,SM010,24:0 SM (d18:1/24:0),M+H,C47H95N2O6P,higher,1.54629722803162,0.000000000611380064885887,ENSMUSG00000101394,Gm28183,higher,1.22450144710613,0.000260821393695599,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET747,3.80_815.7015m/z,815.7014828,3.8015,SM010,24:0 SM (d18:1/24:0),M+H,C47H95N2O6P,higher,1.54629722803162,0.000000000611380064885887,ENSMUSG00000029361,Nos1,higher,2.31859513261043,0.0000000000024335099449357,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET765,4.11_197.0817m/z,197.0817225,4.109116667,"","","","",lower,-0.625668791781361,0.000798371998605797,ENSMUSG00000108322,5430431A17Rik,lower,-2.51010813230521,0.00000000000000000150294482494837,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET765,4.11_197.0817m/z,197.0817225,4.109116667,"","","","",lower,-0.625668791781361,0.000798371998605797,ENSMUSG00000024885,Aldh3b1,lower,-1.20122213674694,0.0000000000000000000000000000453471005048621,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET765,4.11_197.0817m/z,197.0817225,4.109116667,"","","","",lower,-0.625668791781361,0.000798371998605797,ENSMUSG00000043251,Exoc3l,lower,-1.00313056100796,0.00000118283974363689,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET765,4.11_197.0817m/z,197.0817225,4.109116667,"","","","",lower,-0.625668791781361,0.000798371998605797,ENSMUSG00000050503,Fbxl22,lower,-1.21796227162719,0.0000000392428676008643,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET765,4.11_197.0817m/z,197.0817225,4.109116667,"","","","",lower,-0.625668791781361,0.000798371998605797,ENSMUSG00000098613,Mir6931,lower,-1.50544481558524,0.000000222549513749749,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET765,4.11_197.0817m/z,197.0817225,4.109116667,"","","","",lower,-0.625668791781361,0.000798371998605797,ENSMUSG00000031791,Tmem38a,lower,-1.25261821542259,0.00000000000000000000000000000000573453499637188,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000101746,2310043L19Rik,lower,-1.63510732877922,0.000000343118796556514,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000079460,4933403O08Rik,lower,-1.79233061266532,0.000000057683438439729,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000028558,Calr4,lower,-1.68427311845697,0.0000000124377399092672,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000012123,Crybg2,lower,-2.06840669577079,0.00000000126726352694581,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000074971,Fibin,lower,-1.75252066632259,0.00000000047719541908341,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
MET767,4.11_794.6248n,795.6319584,4.109116667,"","","M+H, M+Na, M+K","",lower,-0.89561008526411,0.00177055705428886,ENSMUSG00000025175,Fn3k,lower,-1.67390026620602,0.000000178119359491896,9,0.983333333333333,0.00000193619630374592,0.00107962421773942,0.983333333333333,same passage direction,0.976190476190476,1,0.976190476190476,TRUE
