ensembl_gene_id,symbol,trajectory_direction,average_post_log2FC,average_post_fdr,Early_D0,Early_D1,Early_D6,Middle_D0,Middle_D1,Middle_D6,Late_D0,Late_D1,Late_D6
ENSMUSG00000054753,AU018091,lower,-1.36592613181377,0.0000000000000000000000124464747988604,7.74133491854491,7.85573968908162,7.06701871133513,6.62986650093195,6.76055235953629,6.61595258799753,6.02667758211337,5.6858716433183,6.02201018155185
ENSMUSG00000027009,Itga4,lower,-2.01052535036709,0.0000000000000000000000126022443954551,6.28118763202773,10.2225756089227,8.35777939581282,4.76964975108832,8.37770133275349,7.37000776984289,4.3796235597866,7.06473032141219,7.17984571437041
ENSMUSG00000043496,Tril,higher,2.11212019160381,0.0000000000000000000000128642502013369,3.09796372862837,3.92248949215055,5.69397813831861,4.70893179147624,6.07051142220631,6.65122283935861,5.05981656292421,6.61493622164002,7.45274445647481
ENSMUSG00000029337,Fgf5,lower,-2.37087980463887,0.0000000000000000000000133282303412076,7.45669996745643,6.90696788591695,6.74583589595652,5.62049177661482,5.92470128960565,5.18156724610949,3.96711806802175,2.93999874885462,3.28014034240498
ENSMUSG00000059674,Cdh24,higher,1.04422407225442,0.0000000000000000000000138469979910806,7.41739236474653,6.77079308502826,6.96467128740995,8.01301340333811,8.00411340991441,7.38560784818677,8.40877491646195,8.43867564982584,7.78578149611405
ENSMUSG00000030222,Rerg,higher,1.70197839621673,0.0000000000000000000000146207343847671,2.7949304763104,4.89466050466066,6.53485231944836,3.04724571622997,7.04875930477354,7.8384051405979,2.38405887500669,6.49223335854138,8.45807492076211
ENSMUSG00000070509,Rgma,lower,-1.02937040108475,0.0000000000000000000000163726195301137,5.93289479232601,8.49189587604546,9.34871177252145,6.37223176332934,7.65882678322885,9.06685225407968,6.27634991727337,6.92789325099913,8.58285196396846
ENSMUSG00000042367,Gjb3,higher,1.12982195133573,0.0000000000000000000000200524350263178,7.62913515663533,5.91802623405488,5.57016112306996,9.45775316405105,6.96517394990204,6.57986346339413,9.80537698710037,7.71594701829548,7.06195449678223
ENSMUSG00000079092,Prl2c2,lower,-2.58275705786611,0.0000000000000000000000279033961387133,11.2951148060719,7.40341760894057,2.37149213531534,9.05039272157007,4.97902370513073,0.325541146204956,8.47058016602048,5.12616778296062,0.349588128601582
ENSMUSG00000027562,Car2,higher,1.42701456516874,0.0000000000000000000000290820760614958,4.64665819045308,6.71237788260946,5.9914141463617,4.99210981741836,7.45573305982668,6.82504781628282,6.06801020641898,8.28752409474613,7.72282462853391
ENSMUSG00000067780,Pi15,higher,1.68614867173182,0.0000000000000000000000343959028461972,7.14515397160922,8.52551364951492,9.13015907571919,8.57997188836046,9.9082208523472,10.6615175739417,7.6470865063848,9.48798918234708,11.3529065050529
ENSMUSG00000052852,Reep1,lower,-1.65864285057254,0.0000000000000000000000393832553342928,5.22070148269205,5.95778232851182,7.90157026489941,5.26923625895022,5.29954726440669,6.9715348833693,4.78696738855487,4.28329308824257,5.07565855787547
ENSMUSG00000023960,Enpp5,lower,-1.37326319648696,0.0000000000000000000000432599954210012,6.246123693496,7.80671207321827,8.26091817831403,5.51714493225097,7.05290994383518,7.20783629337872,4.67120353170259,5.86365522837996,6.28336929991727
ENSMUSG00000027750,Postn,higher,1.19517407081033,0.0000000000000000000000437707715556224,10.3813351555038,10.3751876746404,12.4337648890827,10.1929134883704,11.0954893801969,13.3179950087459,9.99915599563695,11.0446372848079,14.1620921258587
ENSMUSG00000022519,Srl,lower,-1.8377951664471,0.0000000000000000000000475790934044678,6.33931432028219,8.72212967571146,12.9341308117915,6.06955476672697,7.22366778813513,12.5345033485728,5.79310792211645,6.74483764324396,11.8814941065782
ENSMUSG00000038540,Tmc3,lower,-2.60430349422163,0.0000000000000000000000495710644381745,3.45526432952131,7.27450389798396,6.13210158494399,2.77569217094459,4.98673004034886,4.87613724256369,1.63227258252792,3.12520760851422,3.86089588792731
ENSMUSG00000034551,Hdx,lower,-1.56947805015057,0.0000000000000000000000607438501279169,7.43892683862545,7.5742143811561,6.41952946661704,6.43995985571132,6.71712087043414,5.74341494221262,5.14193917984829,5.6886943850003,3.43731505131732
ENSMUSG00000022040,Ephx2,higher,2.38961775411345,0.0000000000000000000000631837468926498,3.6326820049667,3.50293183555026,4.21742704723194,4.775735108524,4.94616449940439,6.68287279068869,4.80142291185173,5.67096177902208,6.37874873751075
ENSMUSG00000027955,Fam198b,higher,1.27182145163166,0.0000000000000000000000660279750490566,5.90233369080534,5.89398989806325,7.37455616322096,6.23305527418973,7.61515570147536,7.80684431984874,7.2642877973398,7.66795664736906,8.16392409610934
ENSMUSG00000038271,Iffo1,lower,-1.07324026598378,0.0000000000000000000000667685313848434,7.76386640715678,10.269090630008,11.376716433322,7.71860489436648,9.16445076682311,11.1800862600097,7.70464390961952,8.83849394827184,10.455397818304
ENSMUSG00000046180,4930550L24Rik,lower,-1.46074584286936,0.0000000000000000000000669266659036905,6.75541307902517,6.77271794208711,7.51656925181124,5.61138635825709,5.54915039626726,6.07807079761349,6.01887755654776,6.02576902136882,5.73871994305445
ENSMUSG00000062184,Hs6st2,lower,-4.20340802945817,0.0000000000000000000000698478347876109,3.77845923871378,5.95488537755547,4.72229110460379,1.65298625351702,2.38376703301539,3.11536682877511,0,0,0.349588128601582
ENSMUSG00000020140,Lgr5,higher,3.86075827125295,0.0000000000000000000000732065657988213,1.89883758567599,5.25919233726661,8.83224366068389,5.15621803594271,9.94721469299318,10.0259889511208,6.23745231227841,10.2940728197392,11.3848881580894
ENSMUSG00000040605,Bace2,lower,-2.30991445182969,0.0000000000000000000000792301181663936,5.09242838837597,6.98558449242049,5.61511490224304,3.87162497860776,5.48310292873051,4.73171221809117,1.70466043837313,3.43425399102344,2.06470730534592
ENSMUSG00000085057,Gm13415,lower,-2.38087115293787,0.0000000000000000000000807433520426146,5.72578145081992,6.64695942720531,6.32573841577598,3.77692814906592,5.00230266498468,5.03784449509797,2.33901386151841,3.73863053529835,2.91999416284629
ENSMUSG00000095799,Gm8332,higher,1.79824519513616,0.0000000000000000000000896206051768042,2.78661732860353,3.97550187119117,7.71309957584909,4.40369061831916,6.14700754907739,8.32161539072629,4.34384601170289,6.03963050377944,8.90492225381058
ENSMUSG00000032122,Slc37a2,lower,-1.3588321239099,0.0000000000000000000000901662922779046,7.48891983418374,8.05281761419193,8.51392972822155,6.35953066781654,7.07525243131108,7.95273495554808,5.7145244577692,6.11918635181387,6.90458892720353
ENSMUSG00000036867,Smad6,higher,1.51420588016094,0.000000000000000000000101439941452362,5.63016931489326,4.69704920632604,5.55554808995957,6.20878668196345,5.9745561598793,6.54201709717785,6.97293145967693,6.90847291792888,7.02821153197649
ENSMUSG00000103807,Trbv6,higher,2.62113202640678,0.000000000000000000000117901272120491,1.0176675219909,3.50975907187888,5.45218740134333,2.3862770282164,5.25200593977806,7.64882076010679,3.44416365172659,6.16886543824348,8.95609240397804
ENSMUSG00000032549,Rab6b,higher,1.27447083409164,0.000000000000000000000139809292702084,6.02159463975769,5.42663856991077,5.45831766237165,6.56770396417223,6.53313096504777,6.44018824169808,6.9569082322918,6.75025809863744,7.01568456928347
ENSMUSG00000070780,Rbm47,lower,-2.43173866948145,0.000000000000000000000161047849646271,6.56761616011658,7.12498391272269,4.93763598562607,5.16697236266468,5.10215884560882,3.51265548719737,3.6261392288636,3.61232188175752,2.88993956135496
ENSMUSG00000062077,Trim54,lower,-1.85735543114988,0.000000000000000000000177484614421028,3.75871397327365,5.04132454590196,8.86002163894376,2.66357982026743,3.67740040721487,8.29102205965881,2.88232346549721,3.35293844166283,7.30201395537334
ENSMUSG00000037280,Galnt6,lower,-3.88778262405966,0.000000000000000000000184555660192055,2.21442600971078,5.88990350288082,6.65588381851551,1.52535138969303,2.91587512456747,4.73101356057071,0.73166243790053,0.877508369833027,2.5000619271134
ENSMUSG00000033581,Igf2bp2,lower,-1.91259493987844,0.00000000000000000000019086749434561,10.5040860723917,10.2796843437395,9.33270490776405,9.02762162026126,8.97512657905699,8.3719585124259,7.31348854345249,7.5912722403551,6.85225602100654
ENSMUSG00000018500,Adora2b,lower,-1.07692358467409,0.000000000000000000000197525309196064,5.81096978068638,7.92943268845657,8.96379064067489,5.18563259407083,7.18838852338544,8.23953243722019,5.04856886098327,6.38788039946215,7.19929562174419
ENSMUSG00000029153,Ociad2,lower,-1.28837943280018,0.000000000000000000000245442725191804,7.53917779075048,8.09466644884991,7.55538522083705,6.66363136407128,7.37241405356198,6.7227864170571,5.1656711900517,6.19872596584549,5.2460786485066
ENSMUSG00000030638,Sh3gl3,higher,1.51970592919671,0.00000000000000000000024984633052301,5.03998791984175,5.07449645388715,5.87319623347486,6.32992113838068,6.72114490118166,6.85401205870239,6.84550611857293,6.98252386983995,7.22370171135816
ENSMUSG00000026068,Il18rap,lower,-1.80238220494479,0.000000000000000000000269100178931397,7.91129108757118,7.53717901065141,5.2256652783708,7.20964576462238,6.2996463346713,3.78026034649415,5.02911294803024,4.67324410042666,3.79273956255161
ENSMUSG00000118029,ENSMUSG00000118029,lower,-1.54471197001917,0.000000000000000000000320246642186409,5.88785116381692,7.39149687606691,7.18553584826826,4.64659189541996,6.13750290119705,6.78281521720389,3.81812107730503,4.8144739311281,5.75029461495494
ENSMUSG00000020908,Myh3,lower,-3.06096614600413,0.000000000000000000000440173916360416,4.72331437699493,9.63769144099715,14.8184137319442,3.42756885992117,6.49899952731917,13.9627360774508,1.8498091506961,5.25489492501774,13.4411809353798
ENSMUSG00000028020,Glrb,lower,-1.00375953396009,0.000000000000000000000469035933877973,7.30250164590806,8.10287382236041,8.79643498160566,6.29497078785471,7.20423777776574,8.04529414647985,6.62631745523833,6.99848817451069,7.60786222024072
ENSMUSG00000022754,Tmem45a,higher,1.20206946310021,0.000000000000000000000483594745391292,5.2286481941676,5.75955853740114,6.97888135833429,5.6098174110606,6.92135681861028,7.60253041317068,6.78467502602873,7.57952558785641,8.35030748519639
ENSMUSG00000037846,Rtkn2,lower,-1.07049005631569,0.000000000000000000000537328388797271,8.28863180073868,7.83292071252995,6.99264827999518,8.03113641293514,7.14889456951998,6.0509768502673,7.93926084253482,6.94328578700307,5.5035052781574
ENSMUSG00000037010,Apln,higher,1.48866642622165,0.000000000000000000000554441364899322,7.72506950283246,5.23879333871886,3.25113446560209,8.8666776158563,6.71003559601046,4.00058576790227,9.64305223569818,7.79737118103818,5.2535527434071
ENSMUSG00000027796,Smad9,higher,1.37410111385292,0.000000000000000000000581310363119437,7.47381870054779,5.94551650810085,5.18977194314998,7.59800056352165,6.73198967559933,6.20025688883193,8.63674739184753,7.68496453878962,6.65366481949838
ENSMUSG00000027460,Angpt4,higher,2.30800686762972,0.000000000000000000000692197546315703,2.32266248186184,3.71434318888011,7.2500498433651,3.19341916902302,4.6279161820737,8.93870371179529,5.01833220537092,6.51261128787594,10.2802155305535
ENSMUSG00000003282,Plag1,lower,-1.52995108536199,0.000000000000000000000702797680451788,7.13797550058305,7.65990594920344,7.49454480650849,6.17750044865004,6.66316377296712,6.59124840469025,5.66533098162895,5.78980590361676,5.27930250342284
ENSMUSG00000045083,Lingo2,lower,-1.63929457337472,0.00000000000000000000072298879389745,8.36370116902395,7.67165116399664,5.18840973011901,7.17716387609261,6.77243202818026,4.49867486144582,5.8194958049522,5.01633667427538,3.40086405603986
ENSMUSG00000057836,Xlr3a,higher,1.08892824213605,0.000000000000000000000956277271927063,5.64000534917415,6.14100083747521,5.69499324736879,7.11099524113375,7.34214384128071,6.39974674726603,7.04526557120527,7.71498546900112,6.93285216494021
ENSMUSG00000020303,Stc2,lower,-1.14872383796255,0.00000000000000000000115205003033382,8.81497844193448,7.76555776411886,7.08482013308223,7.97710554947722,6.90219275050726,6.82644450803876,7.05268662666704,6.17910398700462,5.18441006770928
ENSMUSG00000040170,Fmo2,higher,4.09729761414452,0.0000000000000000000013672007617215,0,1.05183483671609,0.522860576579303,0.684067624172176,2.00760109577999,5.20928775530603,1.28542718571347,4.76664609465999,6.92554398716255
ENSMUSG00000031877,Ces2g,higher,1.70402196973255,0.00000000000000000000148418760243656,3.7656731450003,3.7593101487177,5.48928925794758,5.77651897228088,5.78484650423439,6.90532629293619,5.98287910750134,6.20414951200589,7.53277831877373
ENSMUSG00000026950,Neb,lower,-2.35157171406463,0.00000000000000000000160010524179648,6.65040393378198,10.3214751039412,15.1504124023737,5.81102766707451,8.04256581941618,14.6732145727284,5.28936118175728,7.34505874227731,13.5429503118949
ENSMUSG00000040483,Xaf1,lower,-1.32892893564917,0.00000000000000000000163524765299088,4.62411221080325,7.63320554287701,8.18825288926255,3.99122408268571,6.92679739375645,6.82324094657248,4.22613716770857,6.12390773029577,6.30759709066234
ENSMUSG00000037138,Aff3,higher,3.5073098477202,0.00000000000000000000199324830456416,0,1.87334722042799,1.54491354341688,2.29750875373531,3.29839136840625,4.78323868497786,4.14951278608455,5.65648913794757,8.09380141123554
ENSMUSG00000045573,Penk,higher,3.93003422550546,0.00000000000000000000202460623070498,1.62263332928208,1.14156948404677,0.820152687766108,2.88992809077485,4.67064766512526,1.9534853048369,3.4483261027002,5.55015038389918,4.08481351860518
ENSMUSG00000044716,Dok7,lower,-1.49228213657804,0.0000000000000000000023009343631187,5.70656332502072,6.90898248905431,7.7980694040062,5.49581163249857,5.541363027661,7.48942804379101,5.31690221061216,4.74552383702742,6.72533767661672
ENSMUSG00000049641,Vgll2,lower,-1.95376871011651,0.00000000000000000000234099354832902,7.6056607175668,8.75071094147199,6.0773784865933,6.70396191456284,7.43227563415101,5.97733583537659,3.87418108298263,4.93649875491788,3.75019578249349
ENSMUSG00000036894,Rap2b,lower,-1.04050643381437,0.00000000000000000000296695798281433,9.45841045456723,9.97945417121573,9.14387498167767,8.70486287528273,9.3044872618166,8.51562708930658,8.31303198682711,8.30760765096457,8.06273355599901
ENSMUSG00000026407,Cacna1s,lower,-2.91754545436991,0.00000000000000000000318094664591338,2.25673439542299,4.9782243711764,11.2526033209849,0.694494748351445,2.68776456708113,10.5970271195682,0,1.0723767523308,9.14571457289049
ENSMUSG00000001027,Scn4a,lower,-2.77688585678724,0.00000000000000000000427125772670205,0.875834065520291,3.80401490214051,9.32160238797688,0.349491100355118,1.34957807683307,8.47652030867979,0,1.24724953769024,7.32622607510163
ENSMUSG00000033389,Arhgap44,lower,-1.01281934799958,0.00000000000000000000544645213778173,7.63434439551987,8.07436223578705,8.10012371084832,6.92565177225435,7.27756888601801,7.57416119776011,6.08428533764967,6.65976621063812,6.94560271462288
ENSMUSG00000022790,Igsf11,lower,-1.08137325843998,0.00000000000000000000544944911725106,8.87424997146921,7.72828958302544,6.76466158965932,7.56668472772458,7.049148927339,6.10891867190658,7.11273239989172,6.13895378375964,4.60324900534062
ENSMUSG00000041476,Smpx,lower,-2.5869391664245,0.00000000000000000000594346997113436,0.873579204246554,4.02993756959163,9.49283342173113,0.654596614589477,1.78564022108977,8.5571641141006,0,1.64865357493291,7.52160393145697
ENSMUSG00000070866,Zfp804a,higher,3.16520581129372,0.00000000000000000000632222280311853,1.34648157113538,1.56794369657328,1.47450199075973,3.75077112031285,4.91296504095974,3.55049190453632,4.89290030475547,5.52311454741798,5.01004111942226
ENSMUSG00000097289,2010300F17Rik,higher,1.43983992707783,0.00000000000000000000691054808754171,6.09593833131954,3.86346234914978,5.86206984982475,7.09851464819308,5.55419778724494,6.61188845000763,7.44813060487392,5.8722738694634,6.71166810246159
ENSMUSG00000033152,Podxl2,higher,1.43713841495995,0.00000000000000000000814710334972606,3.7461805979616,4.43332930380145,6.14846182172068,4.5900501034556,5.53450448958393,7.04501589923677,5.0594400770339,6.31707929871432,7.47535144986606
ENSMUSG00000023094,Msrb2,lower,-2.13555834211679,0.00000000000000000000824696996976728,5.90160179605902,6.16035877928074,5.95616937332901,4.13622575655995,4.77527638668618,4.5103958591147,2.88452370178223,3.48348173035789,3.79158937281056
ENSMUSG00000057766,Ankrd29,higher,1.05547303520024,0.00000000000000000000963779585325241,5.85056891385215,6.29500608313155,6.59241355491247,6.39141296759058,6.80541809200105,7.30187099940562,7.22036027332377,7.46865647425143,8.0954621132224
